ts_ms,open,high,low,close,volume
1731369600000,84.4088,84.5041,84.3511,84.3933,6819
1731456000000,84.3938,84.5315,84.342,84.4233,7455
1731542400000,84.4234,84.881,84.3842,84.4738,8113
1731628800000,84.4737,84.5827,84.4003,84.424,6748
1731801600000,84.4775,84.4775,84.4775,84.4775,1
1731888000000,84.4458,84.5215,84.3725,84.3985,6010
1731974400000,84.391,84.5282,84.3493,84.3976,6227
1732060800000,84.404,84.4858,84.3049,84.3845,4453
1732147200000,84.3878,84.6124,84.34,84.4883,7197
1732233600000,84.4944,84.5817,84.395,84.4036,7651
1732492800000,84.2461,84.42,84.2259,84.3775,2297
1732579200000,84.3241,84.4556,84.218,84.3393,10544
1732665600000,84.3378,84.5664,84.2957,84.4203,9434
1732752000000,84.4204,84.636,84.36,84.4715,6772
1732838400000,84.472,84.7306,84.4432,84.6486,8690
1733011200000,84.557,84.557,84.557,84.557,1
1733097600000,84.5768,84.8974,84.557,84.7299,9086
1733184000000,84.7183,84.8543,84.6191,84.6807,11178
1733270400000,84.6763,84.8615,84.6215,84.707,10665
1733356800000,84.702,84.8308,84.646,84.6838,7985
1733443200000,84.6878,84.8508,84.3169,84.6688,11787
1733616000000,84.666,84.666,84.666,84.666,1
1733702400000,84.6733,85.0226,84.666,84.8476,9466
1733788800000,84.7989,85.0621,84.7834,84.8821,7985
1733875200000,84.88,85.0589,84.7502,84.8519,11959
1733961600000,84.8419,85.0511,84.7889,84.8392,8647
1734048000000,84.8391,85.0451,84.765,84.7862,8710
1734220800000,84.802,84.802,84.802,84.802,1
1734307200000,84.8166,85.1063,84.7657,84.9173,6481
1734393600000,84.8939,85.1493,84.5127,84.9239,8707
1734480000000,84.924,85.2998,84.7654,85.1655,11231
1734566400000,85.1656,85.3368,84.887,85.2794,11206
1734652800000,85.2795,85.3397,84.8701,84.9521,11827
1734825600000,84.945,84.945,84.945,84.945,1
1734912000000,84.9518,85.1357,84.9298,85.0989,8174
1734998400000,85.099,85.5184,84.4185,85.1815,9923
1735084800000,85.3024,85.5472,82.745,85.4134,1074
1735171200000,85.4135,85.5513,83.9379,85.2609,9136
1735257600000,85.2488,85.8186,80.3852,85.3355,17196
1735430400000,85.386,85.386,85.386,85.386,1
1735516800000,85.3933,85.7914,85.0816,85.7866,14050
1735603200000,85.7867,85.8849,77.1371,85.5598,13974
1735689600000,85.7857,85.9588,85.7857,85.7857,4
1735776000000,85.6686,86.0868,85.5209,85.804,11221
1735862400000,85.8048,86.0948,85.6834,85.6834,10298
1736035200000,85.759,85.759,85.759,85.759,1
1736121600000,85.735,85.9748,84.9532,85.6807,13879
1736208000000,85.6953,86.0212,81.919,85.8052,11904
1736294400000,85.8051,86.1767,85.7036,85.9072,14110
1736380800000,85.9228,86.2087,85.8242,85.92,9984
1736467200000,85.9208,86.3792,84.5916,86.1676,14833
1736640000000,86.188,86.188,86.188,86.188,1
1736726400000,86.1778,86.8528,86.0938,86.6506,16102
1736812800000,86.6419,86.7862,86.4129,86.5354,17562
1736899200000,86.535,86.6351,85.7613,86.431,18415
1736985600000,86.4381,86.861,86.2521,86.605,12575
1737072000000,86.5948,86.6704,86.0648,86.5892,8245
