ts_ms,open,high,low,close,volume
1735430400000,157.66,157.896,157.654,157.896,1605
1735516800000,157.894,158.071,156.665,156.996,109809
1735603200000,157.002,157.544,156.014,157.334,105095
1735689600000,157.195,157.775,157.064,157.702,4064
1735776000000,157.699,157.846,156.431,157.35,135496
1735862400000,157.36,157.492,156.869,157.149,116601
1736035200000,157.131,157.526,157.131,157.502,2255
1736121600000,157.513,157.96,156.237,157.738,135701
1736208000000,157.735,158.423,157.35,158.219,147668
1736294400000,158.222,158.547,157.898,158.191,133076
1736380800000,158.19,158.326,157.56,158.042,101980
1736467200000,158.034,158.875,157.22,157.631,143941
1736640000000,157.702,157.923,157.672,157.904,2206
1736726400000,157.896,157.963,156.909,157.307,132264
1736812800000,157.446,158.21,157.038,158.047,131476
1736899200000,158.046,158.082,155.933,156.216,145252
1736985600000,156.216,156.525,155.058,155.367,150958
1737072000000,155.361,156.373,154.976,156.293,124897
1737244800000,156.19,156.579,156.19,156.305,2393
1737331200000,156.304,156.466,155.156,155.272,122377
1737417600000,155.274,156.24,154.768,155.737,146159
1737504000000,155.75,156.708,155.348,156.433,134596
1737590400000,156.443,156.75,155.738,156.132,131748
1737676800000,156.138,156.573,154.836,156.012,162181
1737849600000,155.611,155.821,155.561,155.717,3026
1737936000000,155.717,156.242,153.71,154.919,187468
1738022400000,154.917,155.98,154.796,155.557,151899
1738108800000,155.612,155.788,154.93,155.179,144870
1738195200000,155.172,155.203,153.789,154.082,160561
1738281600000,154.091,155.217,153.91,155.167,159235
1738454400000,154.752,155.428,154.752,155.344,4943
1738540800000,155.361,155.881,154.002,155.266,182543
1738627200000,155.245,155.521,154.029,154.127,147907
1738713600000,154.126,154.354,152.11,152.639,166239
1738800000000,152.639,152.893,151.14,151.161,152813
1738886400000,151.161,152.418,150.926,151.403,162879
1739059200000,151.481,151.878,151.262,151.872,3293
1739145600000,151.873,152.538,151.559,151.788,134287
1739232000000,151.78,152.761,151.648,152.732,125715
1739318400000,152.753,154.801,152.753,154.231,147614
